,price,minimum_nights
45410,90,30
45411,42,1
45412,65,3
45413,69,1
45414,1900,7
45415,85,3
45416,195,2
45417,320,2
45418,100,1
45419,100,1
45420,172,2
45421,220,2
45422,55,1
45423,185,4
45424,200,2
45425,85,3
45426,50,2
45427,175,4
45428,75,15
45429,95,2
45430,57,2
45431,120,2
45432,115,2
45433,278,2
45434,190,3
45435,100,30
45436,190,7
45437,150,5
45438,140,1
45439,100,3
45440,180,30
45441,80,1
45442,59,1
45443,98,3
45444,100,1
45445,80,2
45446,50,3
45447,32,1
45448,110,2
45449,51,1
45450,80,1
45451,68,1
45452,150,5
45453,289,2
45454,90,7
45455,65,7
45456,212,1
45457,40,5
45458,500,3
45459,65,2
45460,60,3
45461,99,1
45462,82,4
45463,90,2
45464,51,1
45465,56,1
45466,265,2
45467,56,1
45468,219,2
45469,68,1
45470,300,3
45471,160,1
45472,250,1
45473,125,5
45474,199,31
45475,68,2
45476,120,4
45477,85,1
45478,28,1
45479,175,2
45480,123,1
45481,140,4
45482,90,1
45483,120,21
45484,250,1
45485,250,2
45486,29,5
45487,50,14
45488,479,2
45489,75,2
45490,50,2
45491,85,7
45492,150,5
45493,60,1
45494,110,3
45495,225,4
45496,175,4
45497,500,3
45498,79,1
45499,490,2
45500,94,5
45501,140,9
45502,28,1
45503,80,1
45504,40,2
45505,109,30
45506,75,1
45507,115,1
45508,328,2
45509,114,4
45510,55,7
45511,166,2
45512,325,3
45513,200,2
45514,80,1
45515,499,3
45516,499,3
45517,250,30
45518,100,1
45519,120,3
45520,58,1
45521,50,1
45522,52,2
45523,33,28
45524,90,3
45525,89,1
45526,217,3
45527,150,2
45528,76,1
45529,70,4
45530,75,1
45531,650,3
45532,75,1
45533,99,3
45534,249,2
45535,75,1
45536,70,5
45537,75,1
45538,85,1
45539,75,3
45540,90,3
45541,450,3
45542,300,3
45543,195,1
45544,300,3
45545,500,1
45546,199,7
45547,145,1
45548,99,1
45549,77,1
45550,55,1
45551,90,1
45552,100,3
45553,175,30
45554,60,1
45555,125,3
45556,120,14
45557,50,1
45558,395,4
45559,99,1
45560,200,30
45561,55,5
45562,225,30
45563,200,30
45564,300,30
45565,220,30
45566,300,30
45567,190,30
45568,300,30
45569,300,30
45570,190,30
45571,200,3
45572,1250,14
45573,70,3
45574,799,3
45575,659,4
45576,650,3
45577,650,3
45578,260,2
45579,250,3
45580,399,1
45581,55,2
45582,130,5
45583,43,1
45584,475,3
45585,200,3
45586,55,2
45587,99,1
45588,289,2
45589,499,3
45590,61,5
45591,55,16
45592,180,2
45593,25,7
45594,25,7
45595,25,7
45596,55,2
45597,80,1
45598,60,15
45599,299,2
45600,24,10
45601,125,1
45602,180,2
45603,95,2
45604,250,6
45605,200,3
45606,299,10
45607,93,2
45608,225,2
45609,310,7
45610,1000,2
45611,90,2
45612,120,7
45613,90,7
45614,75,1
45615,75,1
45616,64,21
45617,249,3
45618,44,1
45619,50,1
45620,55,1
45621,400,3
45622,150,5
45623,110,7
45624,93,5
45625,370,3
45626,129,1
45627,830,3
45628,196,30
45629,250,30
45630,90,2
45631,440,2
45632,52,14
45633,105,14
45634,40,1
45635,159,90
45636,489,2
45637,125,14
45638,310,30
45639,203,3
45640,165,2
45641,154,3
45642,27,15
45643,220,5
45644,300,30
45645,150,4
45646,13,1
45647,200,14
45648,300,1
45649,89,1
45650,289,1
45651,650,30
45652,70,3
45653,399,3
45654,590,1
45655,110,1
45656,289,3
45657,117,1
45658,250,31
45659,150,3
45660,125,1
45661,50,1
45662,160,3
45663,229,30
45664,265,30
45665,200,31
45666,7500,1
45667,200,31
45668,120,2
45669,200,31
45670,50,4
45671,200,31
45672,130,5
45673,188,5
45674,150,1
45675,200,31
45676,375,1
45677,85,1
45678,93,30
45679,175,2
45680,65,5
45681,275,2
45682,75,1
45683,85,1
45684,150,3
45685,68,1
45686,450,1
45687,150,2
45688,63,2
45689,90,3
45690,42,2
45691,75,1
45692,106,3
45693,125,2
45694,50,7
45695,199,1
45696,155,4
45697,175,14
45698,199,10
45699,120,2
45700,135,2
45701,101,3
45702,299,3
45703,268,3
45704,120,30
45705,200,31
45706,150,3
45707,55,2
45708,85,3
45709,45,1
45710,2500,70
45711,550,1
45712,150,30
45713,194,3
45714,140,1
45715,89,1
45716,175,30
45717,151,7
45718,54,3
45719,120,2
45720,55,1
45721,50,1
45722,137,29
45723,137,29
45724,70,1
45725,137,29
45726,65,1
45727,120,1
45728,117,29
45729,90,15
45730,150,2
45731,137,29
45732,250,31
45733,99,1
45734,75,1
45735,55,1
45736,40,2
45737,250,1
45738,200,3
45739,180,8
45740,250,30
45741,200,3
45742,152,2
45743,245,3
45744,40,31
45745,459,1
45746,350,1
45747,55,1
45748,55,1
45749,650,1
45750,70,1
45751,350,2
45752,275,2
45753,78,2
45754,105,2
45755,60,2
45756,149,2
45757,35,1
45758,36,2
45759,38,2
45760,120,2
45761,50,2
45762,32,7
45763,95,3
45764,150,2
45765,100,2
45766,850,1
45767,145,1
45768,650,2
45769,175,1
45770,190,2
45771,140,10
45772,169,2
45773,85,14
45774,68,2
45775,80,2
45776,65,1
45777,210,1
45778,699,4
45779,79,7
45780,89,1
45781,80,1
45782,130,3
45783,70,2
45784,60,1
45785,58,1
45786,135,14
45787,150,1
45788,58,1
45789,40,7
45790,300,3
45791,245,2
45792,35,3
45793,59,25
45794,600,3
45795,150,3
45796,245,1
45797,145,2
45798,145,3
45799,145,2
45800,145,2
45801,158,2
45802,145,1
45803,50,1
45804,165,30
45805,174,2
45806,150,1
45807,239,2
45808,150,2
45809,80,2
45810,200,2
45811,100,3
45812,69,3
45813,150,2
45814,60,20
45815,499,4
45816,300,7
45817,55,1
45818,300,4
45819,200,7
45820,140,6
45821,399,1
45822,310,30
45823,250,4
45824,110,3
45825,300,30
45826,180,30
45827,250,1
45828,79,1
45829,200,1
45830,300,30
45831,200,2
45832,190,30
45833,120,2
45834,150,30
45835,299,3
45836,48,1
45837,300,30
45838,100,28
45839,68,1
45840,173,1
45841,850,1
45842,50,1
45843,169,2
45844,85,1
45845,175,2
45846,150,30
45847,118,2
45848,399,2
45849,108,2
45850,160,3
45851,248,2
45852,160,31
45853,190,3
45854,130,1
45855,225,3
45856,175,20
45857,80,14
45858,130,2
45859,60,3
45860,102,1
45861,129,33
45862,131,7
45863,80,3
45864,100,3
45865,200,1
45866,975,30
45867,4200,60
45868,80,1
45869,895,2
45870,150,1
45871,290,30
45872,170,30
45873,170,30
45874,70,14
45875,499,3
45876,37,4
45877,447,3
45878,35,10
45879,447,3
45880,600,4
45881,37,4
45882,255,3
45883,320,3
45884,795,2
45885,65,11
45886,995,2
45887,56,1
45888,695,2
45889,300,30
45890,150,30
45891,1800,30
45892,295,2
45893,56,2
45894,595,2
45895,300,30
45896,119,3
45897,300,30
45898,150,30
45899,195,5
45900,300,30
45901,900,1
45902,210,30
45903,295,2
45904,225,30
45905,120,30
45906,250,30
45907,600,4
45908,220,30
45909,450,4
45910,150,30
45911,200,30
45912,399,6
45913,200,30
45914,300,2
45915,389,1
45916,495,2
45917,200,30
45918,28,1
45919,200,30
45920,72,14
45921,200,30
45922,75,1
45923,160,3
45924,85,5
45925,73,1
45926,100,70
45927,88,2
45928,150,1
45929,125,2
45930,30,2
45931,75,7
45932,100,29
45933,100,29
45934,100,29
45935,302,29
45936,400,4
45937,180,29
45938,189,29
45939,175,29
45940,189,1
45941,145,1
45942,350,30
45943,92,1
45944,300,3
45945,60,1
45946,177,29
45947,230,29
45948,177,29
45949,160,29
45950,184,29
45951,194,29
45952,400,4
45953,200,29
45954,550,3
45955,202,29
45956,275,29
45957,277,29
45958,162,29
45959,217,29
45960,180,2
45961,149,1
45962,50,2
45963,295,2
45964,70,1
45965,295,2
45966,495,2
45967,1099,31
45968,129,2
45969,400,3
45970,181,2
45971,428,3
45972,123,2
45973,88,3
45974,20,2
45975,89,1
45976,42,2
45977,80,1
45978,150,2
45979,111,2
45980,90,5
45981,109,1
45982,68,2
45983,38,1
45984,69,4
45985,360,2
45986,145,2
45987,120,2
45988,650,30
45989,250,29
45990,599,3
45991,200,7
45992,150,30
45993,100,2
45994,330,4
45995,150,30
45996,179,2
45997,185,2
45998,200,4
45999,50,15
46000,650,30
46001,180,1
46002,75,1
46003,700,6
46004,300,30
46005,220,30
46006,180,1
46007,60,2
46008,75,1
46009,155,1
46010,180,1
46011,180,1
46012,180,1
46013,400,4
46014,60,1
46015,135,1
46016,79,1
46017,100,7
46018,77,1
46019,59,2
46020,77,1
46021,137,29
46022,100,3
46023,69,1
46024,120,1
46025,69,1
46026,120,1
46027,180,2
46028,60,1
46029,200,2
46030,549,30
46031,50,2
46032,136,4
46033,65,3
46034,125,1
46035,295,3
46036,385,3
46037,479,2
46038,99,1
46039,260,2
46040,45,2
46041,235,2
46042,87,2
46043,198,9
46044,275,1
46045,134,3
46046,199,2
46047,59,1
46048,198,30
46049,11,7
46050,80,1
46051,50,1
46052,150,3
46053,140,1
46054,181,1
46055,395,3
46056,45,2
46057,65,1
46058,57,1
46059,65,1
46060,400,1
46061,325,2
46062,99,2
46063,90,1
46064,600,30
46065,70,1
46066,60,1
46067,100,2
46068,89,1
46069,255,5
46070,350,3
46071,88,10
46072,65,31
46073,160,2
46074,180,3
46075,299,4
46076,250,7
46077,190,5
46078,100,5
46079,50,1
46080,150,1
46081,160,1
46082,80,70
46083,150,3
46084,140,2
46085,75,1
46086,279,4
46087,169,4
46088,395,1
46089,80,1
46090,300,2
46091,285,30
46092,30,4
46093,22,1
46094,390,3
46095,500,1
46096,500,1
46097,500,2
46098,97,1
46099,150,5
46100,125,2
46101,200,5
46102,294,3
46103,165,2
46104,50,1
46105,295,4
46106,100,2
46107,180,4
46108,89,1
46109,199,3
46110,199,3
46111,110,30
46112,250,3
46113,70,1
46114,99,2
46115,125,6
46116,90,1
46117,210,5
46118,50,1
46119,150,2
46120,55,2
46121,200,3
46122,150,5
46123,50,3
46124,60,1
46125,70,1
46126,34,2
46127,50,1
46128,350,1
46129,225,3
46130,130,3
46131,151,3
46132,75,1
46133,65,1
46134,100,3
46135,150,2
46136,68,3
46137,650,3
46138,425,3
46139,445,2
46140,1750,30
46141,225,3
46142,220,30
46143,154,30
46144,98,2
46145,210,1
46146,140,3
46147,70,1
46148,52,3
46149,295,3
46150,339,3
46151,87,4
46152,100,1
46153,160,7
46154,250,3
46155,65,10
46156,135,4
46157,300,2
46158,94,4
46159,390,3
46160,50,3
46161,450,3
46162,289,3
46163,175,6
46164,300,3
46165,400,2
46166,30,1
46167,49,3
46168,210,5
46169,150,3
46170,40,2
46171,191,1
46172,550,2
46173,110,2
46174,39,30
46175,250,3
46176,225,1
46177,65,3
46178,235,2
46179,109,2
46180,300,5
46181,590,7
46182,171,3
46183,249,2
46184,65,1
46185,49,1
46186,100,1
46187,96,2
46188,585,2
46189,40,1
46190,25,2
46191,29,1
46192,80,60
46193,200,30
46194,350,3
46195,25,1
46196,75,2
46197,350,4
46198,179,3
46199,50,4
46200,160,2
46201,150,30
46202,99,30
46203,80,1
46204,110,3
46205,399,1
46206,425,3
46207,250,2
46208,399,1
46209,399,1
46210,399,1
46211,500,3
46212,179,3
46213,299,3
46214,124,29
46215,124,29
46216,420,3
46217,109,4
46218,42,30
46219,279,3
46220,42,30
46221,125,2
46222,60,5
46223,42,30
46224,150,1
46225,75,2
46226,229,3
46227,110,1
46228,99,1
46229,86,1
46230,90,7
46231,46,3
46232,140,2
46233,99,14
46234,499,2
46235,125,2
46236,47,3
46237,60,3
46238,110,3
46239,50,2
46240,66,1
46241,130,2
46242,365,1
46243,319,2
46244,57,1
46245,150,4
46246,195,3
46247,120,17
46248,99,2
46249,500,3
46250,70,2
46251,55,7
46252,600,1
46253,150,3
46254,100,5
46255,120,21
46256,229,1
46257,67,30
46258,125,21
46259,100,5
46260,55,1
46261,209,1
46262,290,5
46263,75,1
46264,100,25
46265,28,1
46266,100,3
46267,250,10
46268,60,1
46269,89,3
46270,69,3
46271,79,3
46272,60,1
46273,210,3
46274,170,2
46275,227,30
46276,450,3
46277,51,2
46278,500,4
46279,175,30
46280,88,3
46281,500,30
46282,165,3
46283,100,1
46284,140,2
46285,80,5
46286,195,2
46287,225,1
46288,140,2
46289,131,2
46290,163,1
46291,995,1
46292,275,3
46293,70,3
46294,70,1
46295,348,3
46296,60,1
46297,60,1
46298,945,4
46299,70,1
46300,159,2
46301,159,3
46302,125,31
46303,200,1
46304,42,30
46305,395,3
46306,42,30
46307,150,1
46308,208,30
46309,110,2
46310,142,30
46311,198,2
46312,165,4
46313,500,3
46314,100,4
46315,130,5
46316,500,4
46317,110,4
46318,35,2
46319,319,2
46320,150,7
46321,300,2
46322,295,2
46323,150,6
46324,369,6
46325,59,1
46326,95,1
46327,74,2
46328,100,1
46329,329,30
46330,100,1
46331,100,1
46332,444,1
46333,250,3
46334,150,2
46335,25,4
46336,550,2
46337,900,2
46338,50,1
46339,25,4
46340,220,6
46341,200,2
46342,250,2
46343,350,30
46344,375,2
46345,395,3
46346,150,2
46347,280,3
46348,40,1
46349,300,3
46350,225,1
46351,58,2
46352,59,1
46353,45,4
46354,96,1
46355,275,2
46356,305,2
46357,71,6
46358,90,1
46359,45,1
46360,50,3
46361,114,1
46362,100,31
46363,120,3
46364,130,10
46365,110,1
46366,175,5
46367,260,2
46368,209,2
46369,125,2
46370,249,1
46371,55,1
46372,130,1
46373,490,1
46374,45,2
46375,60,1
46376,300,4
46377,900,3
46378,225,1
46379,205,1
46380,400,1
46381,360,2
46382,307,1
46383,199,1
46384,320,2
46385,85,1
46386,55,1
46387,189,1
46388,920,1
46389,500,1
46390,225,1
46391,400,3
46392,900,1
46393,225,2
46394,89,6
46395,170,1
46396,65,5
46397,800,1
46398,210,1
46399,55,1
46400,390,1
46401,275,1
46402,750,1
46403,450,1
46404,295,3
46405,50,1
46406,930,1
46407,75,1
46408,49,1
46409,70,1
46410,90,2
46411,350,4
46412,599,1
46413,36,1
46414,70,2
46415,36,1
46416,70,2
46417,150,5
46418,35,29
46419,40,30
46420,230,2
46421,40,2
46422,459,2
46423,100,1
46424,95,7
46425,196,2
46426,110,30
46427,179,2
46428,330,1
46429,78,15
46430,349,2
46431,75,3
46432,700,2
46433,38,30
46434,177,7
46435,140,7
46436,50,14
46437,200,2
46438,950,1
46439,332,1
46440,416,1
46441,75,20
46442,60,1
46443,126,1
46444,86,2
46445,50,1
46446,75,4
46447,255,2
46448,100,14
46449,170,1
46450,65,2
46451,59,4
46452,169,1
46453,145,7
46454,249,3
46455,500,1
46456,80,3
46457,99,10
46458,245,2
46459,49,2
46460,67,2
46461,66,1
46462,250,2
46463,475,2
46464,42,30
46465,750,4
46466,50,2
46467,109,1
46468,350,28
46469,109,1
46470,55,91
46471,80,2
46472,50,2
46473,289,1
46474,65,3
46475,210,1
46476,75,1
46477,125,5
46478,37,30
46479,160,3
46480,70,2
46481,78,3
46482,50,30
46483,41,30
46484,43,30
46485,33,30
46486,33,30
46487,32,30
46488,48,6
46489,34,30
46490,30,30
46491,32,30
46492,120,4
46493,28,30
46494,33,29
46495,80,2
46496,78,7
46497,75,1
46498,79,4
46499,30,30
46500,130,30
46501,200,7
46502,399,14
46503,55,3
46504,153,30
46505,50,1
46506,250,3
46507,160,30
46508,80,1
46509,235,2
46510,250,4
46511,190,2
46512,52,1
46513,42,2
46514,250,3
46515,115,4
46516,149,2
46517,80,7
46518,250,14
46519,225,14
46520,60,1
46521,85,1
46522,39,1
46523,95,4
46524,350,1
46525,78,2
46526,382,3
46527,124,2
46528,150,1
46529,150,1
46530,90,7
46531,60,2
46532,86,1
46533,2995,30
46534,69,2
46535,145,2
46536,249,4
46537,55,4
46538,125,3
46539,199,2
46540,229,1
46541,199,1
46542,50,1
46543,225,2
46544,180,2
46545,62,5
46546,480,3
46547,48,2
46548,250,5
46549,120,3
46550,125,3
46551,249,7
46552,300,1
46553,198,4
46554,250,3
46555,66,1
46556,335,3
46557,95,1
46558,300,3
46559,330,3
46560,131,3
46561,99,5
46562,56,2
46563,305,3
46564,195,3
46565,250,2
46566,200,2
46567,150,3
46568,30,5
46569,250,2
46570,500,1
46571,165,8
46572,260,7
46573,145,4
46574,140,4
46575,150,2
46576,199,2
46577,70,1
46578,41,2
46579,69,2
46580,119,7
46581,75,5
46582,185,3
46583,125,3
46584,220,3
46585,550,3
46586,100,2
46587,150,15
46588,225,1
46589,86,2
46590,270,4
46591,69,2
46592,90,1
46593,63,1
46594,350,1
46595,121,3
46596,999,1
46597,60,1
46598,60,1
46599,180,30
46600,80,1
46601,80,1
46602,500,4
46603,60,1
46604,180,1
46605,90,1
46606,299,1
46607,180,1
46608,125,2
46609,225,2
46610,60,1
46611,125,2
46612,279,2
46613,250,1
46614,4500,30
46615,300,30
46616,180,1
46617,85,3
46618,150,1
46619,175,1
46620,110,3
46621,450,1
46622,120,2
46623,358,1
46624,235,3
46625,200,2
46626,175,3
46627,139,2
46628,55,30
46629,150,2
46630,700,4
46631,450,2
46632,200,3
46633,75,1
46634,250,1
46635,50,1
46636,230,3
46637,71,2
46638,140,7
46639,42,7
46640,300,5
46641,342,3
46642,290,1
46643,70,3
46644,321,3
46645,75,5
46646,95,5
46647,100,5
46648,200,1
46649,175,30
46650,150,15
46651,75,20
46652,189,1
46653,275,2
46654,75,2
46655,189,1
46656,50,14
46657,269,1
46658,299,3
46659,150,4
46660,190,4
46661,100,31
46662,250,2
46663,250,2
46664,347,3
46665,75,1
46666,50,30
46667,250,1
46668,120,2
46669,82,5
46670,45,2
46671,140,15
46672,250,2
46673,220,2
46674,110,2
46675,275,1
46676,160,1
46677,225,2
46678,500,2
46679,295,3
46680,190,2
46681,125,2
46682,99,14
46683,100,3
46684,225,4
46685,350,4
46686,120,1
46687,90,3
46688,65,4
46689,67,15
46690,295,4
46691,70,1
46692,299,1
46693,40,2
46694,190,1
46695,198,30
46696,168,3
46697,289,3
46698,225,2
46699,171,2
46700,60,14
46701,66,1
46702,77,1
46703,125,3
46704,50,1
46705,85,1
46706,349,1
46707,400,4
46708,140,2
46709,125,3
46710,1200,3
46711,90,1
46712,90,1
46713,220,2
46714,400,4
46715,215,30
46716,250,3
46717,170,30
46718,94,3
46719,195,4
46720,175,30
46721,30,1
46722,40,30
46723,400,2
46724,100,6
46725,185,30
46726,149,1
46727,226,2
46728,150,1
46729,214,2
46730,45,2
46731,177,30
46732,250,2
46733,489,3
46734,250,2
46735,650,3
46736,250,2
46737,150,30
46738,30,1
46739,250,2
46740,400,4
46741,400,3
46742,350,3
46743,500,3
46744,489,3
46745,78,2
46746,99,2
46747,450,3
46748,300,3
46749,500,3
46750,200,4
46751,500,3
46752,85,1
46753,129,3
46754,385,2
46755,119,3
46756,189,3
46757,89,1
46758,100,1
46759,65,1
46760,100,3
46761,220,5
46762,190,2
46763,200,4
46764,125,2
46765,100,1
46766,230,1
46767,160,1
46768,185,3
46769,185,30
46770,80,2
46771,450,3
46772,70,1
46773,340,2
46774,249,30
46775,120,3
46776,35,2
46777,108,1
46778,288,2
46779,150,7
46780,199,2
46781,135,1
46782,75,1
46783,223,3
46784,150,30
46785,120,5
46786,199,1
46787,300,2
46788,80,1
46789,60,3
46790,450,4
46791,88,30
46792,89,30
46793,185,2
46794,50,1
46795,88,30
46796,89,30
46797,300,2
46798,575,2
46799,600,3
46800,88,30
46801,88,30
46802,225,2
46803,800,3
46804,30,3
46805,79,3
46806,220,5
46807,172,30
46808,99,2
46809,58,3
46810,89,30
46811,220,1
46812,190,1
46813,55,3
46814,55,3
46815,65,1
46816,202,3
46817,60,2
46818,475,4
46819,305,1
46820,60,7
46821,262,2
46822,70,3
46823,300,5
46824,74,4
46825,48,30
46826,48,30
46827,200,1
46828,48,30
46829,48,30
46830,48,30
46831,48,30
46832,48,30
46833,48,30
46834,48,30
46835,48,30
46836,48,30
46837,199,7
46838,48,30
46839,48,30
46840,48,30
46841,48,30
46842,48,30
46843,48,30
46844,200,2
46845,249,2
46846,209,30
46847,45,2
46848,210,2
46849,100,1
46850,900,2
46851,180,1
46852,300,3
46853,400,3
46854,38,5
46855,150,20
46856,140,2
46857,175,30
46858,60,1
46859,35,3
46860,219,1
46861,350,8
46862,85,28
46863,450,3
46864,55,1
46865,99,3
46866,70,30
46867,60,14
46868,99,3
46869,300,3
46870,349,1
46871,264,2
46872,149,4
46873,220,3
46874,58,2
46875,100,1
46876,299,3
46877,299,3
46878,55,2
46879,75,1
46880,850,3
46881,44,7
46882,200,2
46883,49,1
46884,60,3
46885,203,2
46886,211,3
46887,38,10
46888,350,1
46889,100,2
46890,150,3
46891,320,1
46892,28,1
46893,25,10
46894,25,4
46895,1750,7
46896,25,10
46897,249,2
46898,60,3
46899,240,3
46900,325,2
46901,95,1
46902,250,3
46903,38,30
46904,35,30
46905,100,1
46906,200,1
46907,60,3
46908,69,1
46909,159,1
46910,63,30
46911,64,30
46912,34,1
46913,79,30
46914,45,2
46915,119,3
46916,165,3
46917,80,1
46918,150,1
46919,75,1
46920,35,3
46921,259,2
46922,100,30
46923,180,10
46924,200,3
46925,395,3
46926,150,1
46927,97,2
46928,475,2
46929,250,2
46930,200,2
46931,650,2
46932,184,3
46933,89,24
46934,189,2
46935,198,2
46936,125,1
46937,500,3
46938,275,4
46939,130,1
46940,31,1
46941,85,1
46942,50,1
46943,105,1
46944,100,3
46945,300,7
46946,275,5
46947,290,2
46948,160,4
46949,178,3
46950,60,3
46951,85,1
46952,200,1
46953,95,2
46954,220,3
46955,145,1
46956,55,1
46957,99,1
46958,97,11
46959,249,3
46960,90,1
46961,55,1
46962,50,3
46963,249,3
46964,200,2
46965,950,3
46966,149,3
46967,180,4
46968,109,5
46969,50,3
46970,50,1
46971,100,2
46972,85,1
46973,179,2
46974,50,1
46975,190,1
46976,120,1
46977,90,1
46978,750,3
46979,90,3
46980,200,3
46981,280,2
46982,200,2
46983,130,2
46984,65,6
46985,120,1
46986,197,30
46987,67,3
46988,250,7
46989,35,30
46990,100,1
46991,100,1
46992,100,1
46993,100,1
46994,350,4
46995,65,3
46996,50,1
46997,250,2
46998,55,1
46999,299,2
47000,50,1
47001,499,3
47002,120,3
47003,36,15
47004,49,1
47005,170,5
47006,465,3
47007,46,1
47008,120,30
47009,175,2
47010,150,3
47011,70,1
47012,55,2
47013,95,3
47014,50,2
47015,250,7
47016,57,1
47017,85,1
47018,300,3
47019,40,2
47020,35,1
47021,89,2
47022,60,3
47023,49,5
47024,100,1
47025,99,1
47026,67,3
47027,100,2
47028,50,1
47029,159,4
47030,250,2
47031,240,1
47032,135,3
47033,60,3
47034,160,14
47035,125,5
47036,50,7
47037,800,2
47038,68,3
47039,165,3
47040,600,3
47041,900,3
47042,80,1
47043,90,5
47044,175,28
47045,180,7
47046,600,2
47047,65,14
47048,139,2
47049,110,20
47050,32,30
47051,145,1
47052,109,9
47053,350,3
47054,60,1
47055,95,4
47056,275,1
47057,187,3
47058,100,2
47059,250,2
47060,149,2
47061,70,30
47062,80,1
47063,843,1
47064,67,1
47065,150,1
47066,129,2
47067,70,30
47068,140,30
47069,46,3
47070,213,1
47071,59,1
47072,65,3
47073,75,3
47074,225,1
47075,66,1
47076,200,2
47077,395,1
47078,400,3
47079,215,1
47080,500,3
47081,75,3
47082,145,5
47083,46,2
47084,179,5
47085,132,1
47086,79,2
47087,150,1
47088,90,8
47089,450,1
47090,210,7
47091,69,7
47092,120,5
47093,209,3
47094,800,30
47095,128,5
47096,149,6
47097,429,5
47098,135,31
47099,95,2
47100,160,3
47101,130,31
47102,320,1
47103,87,2
47104,205,1
47105,305,30
47106,144,30
47107,167,5
47108,100,30
47109,168,2
47110,425,3
47111,115,30
47112,46,2
47113,38,2
47114,60,1
47115,300,30
47116,159,1
47117,600,2
47118,185,1
47119,99,30
47120,140,4
47121,290,1
47122,180,2
47123,170,30
47124,200,9
47125,170,1
47126,400,30
47127,99,2
47128,425,2
47129,175,4
47130,20,1
47131,350,30
47132,149,3
47133,350,30
47134,220,2
47135,200,30
47136,170,4
47137,200,30
47138,175,30
47139,161,2
47140,300,4
47141,125,1
47142,80,3
47143,160,2
47144,190,30
47145,75,2
47146,365,2
47147,150,2
47148,55,1
47149,190,3
47150,80,2
47151,75,2
47152,130,1
47153,78,2
47154,90,3
47155,85,2
47156,39,3
47157,75,1
47158,150,2
47159,37,1
47160,12,1
47161,300,1
47162,110,30
47163,54,1
47164,45,1
47165,119,1
47166,35,2
47167,190,1
47168,220,2
47169,99,2
47170,200,1
47171,65,1
47172,50,1
47173,60,1
47174,41,3
47175,350,2
47176,70,21
47177,54,2
47178,100,5
47179,100,2
47180,90,2
47181,196,2
47182,78,1
47183,100,3
47184,320,3
47185,129,1
47186,80,3
47187,85,3
47188,40,14
47189,140,3
47190,100,3
47191,56,1
47192,100,3
47193,180,2
47194,150,4
47195,65,1
47196,100,1
47197,75,2
47198,95,3
47199,65,2
47200,49,2
47201,120,5
47202,40,3
47203,90,2
47204,249,3
47205,300,4
47206,800,2
47207,400,2
47208,240,2
47209,400,2
47210,49,30
47211,179,1
47212,35,30
47213,400,2
47214,250,4
47215,129,3
47216,475,1
47217,35,2
47218,10,1
47219,90,2
47220,100,1
47221,200,2
47222,125,2
47223,50,1
47224,135,1
47225,199,6
47226,295,5
